Human_Ensembl1,Human_Ensembl2,pdbid,is_true_contact,interface_area,direct_contact_prob,pearson_correlation_coefficient,unique_values1,unique_values2
ENSG00000143977,ENSG00000100603,5mqf,0,None,0,0.021678259,,
ENSG00000143977,ENSG00000163510,5mqf,0,None,0,-0.01350416,,
ENSG00000143977,ENSG00000116752,5mqf,0,None,0,0.021308581,,
ENSG00000143977,ENSG00000131876,5mqf,0,None,0,0.010149146,,
ENSG00000143977,ENSG00000086589,5mqf,0,None,0,-0.020012382,,
ENSG00000163510,ENSG00000116752,5mqf,0,None,0,0.024718168,,
ENSG00000163510,ENSG00000182004,5mqf,0,None,0,0.023749439,,
ENSG00000163510,ENSG00000131876,5mqf,0,None,0,0.032534651,,
ENSG00000163510,ENSG00000086589,5mqf,0,None,0,0.03772093,,
ENSG00000167088,ENSG00000174231,5mqf,0,None,0,0.291137517,,
ENSG00000167088,ENSG00000100603,5mqf,0,None,0,0.030816228,,
ENSG00000167088,ENSG00000163510,5mqf,0,None,0,0.137216934,,
ENSG00000167088,ENSG00000116752,5mqf,0,None,0,0.132045215,,
ENSG00000167088,ENSG00000131876,5mqf,0,None,0,0.227174728,,
ENSG00000167088,ENSG00000086589,5mqf,0,None,0,-0.030962183,,
ENSG00000167978,ENSG00000096401,5mqf,0,None,0,-0.007374593,,
ENSG00000167978,ENSG00000137168,5mqf,0,None,0,-0.011768886,,
ENSG00000167978,ENSG00000100028,5mqf,0,None,0,0.05075271,,
ENSG00000167978,ENSG00000168438,5mqf,0,None,0,-0.001496522,,
ENSG00000167978,ENSG00000167088,5mqf,0,None,0,0.04715273,,
ENSG00000167978,ENSG00000174231,5mqf,0,None,0,0.013432141,,
ENSG00000167978,ENSG00000100603,5mqf,0,None,0,0.027804664,,
ENSG00000167978,ENSG00000125743,5mqf,0,None,0,0.049439808,,
ENSG00000167978,ENSG00000163510,5mqf,0,None,0,0.233634488,,
ENSG00000167978,ENSG00000116752,5mqf,0,None,0,-0.01471301,,
ENSG00000167978,ENSG00000182004,5mqf,0,None,0,0.005063144,,
ENSG00000167978,ENSG00000131876,5mqf,0,None,0,-0.036452292,,
ENSG00000167978,ENSG00000086589,5mqf,0,None,0,-0.005936103,,
ENSG00000168438,ENSG00000100603,5mqf,1,94.1,0,0.031716938,,
ENSG00000168438,ENSG00000086589,5mqf,1,109.3,0,0.023201998,,
ENSG00000168438,ENSG00000174231,5mqf,1,167.5,0,0.074323521,,
ENSG00000168438,ENSG00000167088,5mqf,0,None,0,0.085431655,,
ENSG00000168438,ENSG00000125743,5mqf,0,None,0,0.012024554,,
ENSG00000168438,ENSG00000163510,5mqf,0,None,0,-0.001252336,,
ENSG00000168438,ENSG00000116752,5mqf,0,None,0,0.004831422,,
ENSG00000168438,ENSG00000182004,5mqf,0,None,0,0.014916109,,
ENSG00000168438,ENSG00000131876,5mqf,0,None,0,0.065272518,,
ENSG00000171566,ENSG00000116752,5mqf,0,None,0.4,0.884759767,,
ENSG00000171566,ENSG00000101343,5mqf,1,3.5,0,-0.011661379,,
ENSG00000171566,ENSG00000174231,5mqf,1,394,0,-0.011201486,,
ENSG00000171566,ENSG00000100603,5mqf,1,637,0,-0.005971976,,
ENSG00000171566,ENSG00000021776,5mqf,0,None,0,0.148567024,,
ENSG00000171566,ENSG00000110107,5mqf,0,None,0,0.808708605,,
ENSG00000171566,ENSG00000076924,5mqf,0,None,0,0.128013189,,
ENSG00000171566,ENSG00000141543,5mqf,0,None,0,0.052380343,,
ENSG00000171566,ENSG00000084072,5mqf,0,None,0,0.087712178,,
ENSG00000171566,ENSG00000167978,5mqf,0,None,0,-0.012809622,,
ENSG00000171566,ENSG00000096401,5mqf,0,None,0,0.920320341,,
ENSG00000171566,ENSG00000137168,5mqf,0,None,0,-0.016308992,,
ENSG00000171566,ENSG00000100028,5mqf,0,None,0,0.079479228,,
ENSG00000171566,ENSG00000168438,5mqf,0,None,0,0.042845481,,
ENSG00000171566,ENSG00000167088,5mqf,0,None,0,0.101015593,,
ENSG00000171566,ENSG00000125743,5mqf,0,None,0,0.098042794,,
ENSG00000171566,ENSG00000163510,5mqf,0,None,0,0.009526305,,
ENSG00000171566,ENSG00000182004,5mqf,0,None,0,-0.004225585,,
ENSG00000171566,ENSG00000131876,5mqf,0,None,0,0.192841979,,
ENSG00000171566,ENSG00000086589,5mqf,0,None,0,-0.010954121,,
ENSG00000174231,ENSG00000100603,5mqf,1,1039.1,0,-0.012454685,,
ENSG00000174231,ENSG00000125743,5mqf,0,None,0,0.30538233,,
ENSG00000174231,ENSG00000163510,5mqf,0,None,0,0.001411614,,
ENSG00000174231,ENSG00000116752,5mqf,0,None,0,-0.015212699,,
ENSG00000174231,ENSG00000182004,5mqf,0,None,0,0.247114443,,
ENSG00000174231,ENSG00000131876,5mqf,0,None,0,-0.006185695,,
ENSG00000174231,ENSG00000086589,5mqf,0,None,0,-0.027613966,,
ENSG00000182004,ENSG00000131876,5mqf,0,None,0,-0.003730066,,
ENSG00000182004,ENSG00000086589,5mqf,0,None,0,-4.52E-05,,
ENSG00000117697,ENSG00000149636,5lsj,1,20.2,0,0.331862104,,
ENSG00000117697,ENSG00000145241,5lsj,1,275.7,0,0.153685527,,
ENSG00000117697,ENSG00000167842,5lsj,1,1835.1,0,0.41561931,,
ENSG00000145241,ENSG00000149636,5lsj,1,172.8,0,0.252170256,,
ENSG00000160783,ENSG00000149636,5lsj,1,15.5,0,0.258370002,,
ENSG00000160783,ENSG00000167842,5lsj,1,78,0,0.111808248,,
ENSG00000160783,ENSG00000117697,5lsj,1,490.4,0,0.149765535,,
ENSG00000160783,ENSG00000145241,5lsj,0,None,0,0.093755958,,
ENSG00000167842,ENSG00000145241,5lsj,1,689.1,0,0.002933318,,
ENSG00000167842,ENSG00000149636,5lsj,1,1242.7,0,0.109855671,,
ENSG00000015592,ENSG00000123416,5lp6,1,285.6,0,0,,
ENSG00000015592,ENSG00000114999,5lp6,0,None,0,-0.015485007,,
ENSG00000114999,ENSG00000123416,5lp6,1,26.7,0,0,,
ENSG00000137285,ENSG00000123416,5lp6,1,1367.6,0.25,0,,
ENSG00000137285,ENSG00000015592,5lp6,1,132.4,0,-0.113840102,,
ENSG00000137285,ENSG00000114999,5lp6,1,822.7,0,0.003204046,,
ENSG00000005075,ENSG00000181222,5iy6,1,875.4,0,0,,
ENSG00000005075,ENSG00000102978,5iy6,1,1998.7,0,0,,
ENSG00000005075,ENSG00000100142,5iy6,0,None,0,0,,
ENSG00000005075,ENSG00000104884,5iy6,0,None,0,0,,
ENSG00000005075,ENSG00000168002,5iy6,0,None,0,0,,
ENSG00000005075,ENSG00000125651,5iy6,0,None,0,0,,
ENSG00000005075,ENSG00000163161,5iy6,0,None,0,0,,
ENSG00000005075,ENSG00000188342,5iy6,0,None,0,0,,
ENSG00000005075,ENSG00000153767,5iy6,0,None,0,0,,
ENSG00000005075,ENSG00000144231,5iy6,0,None,0,0,,
ENSG00000005075,ENSG00000187735,5iy6,0,None,0,0,,
ENSG00000005075,ENSG00000197265,5iy6,0,None,0,0,,
ENSG00000005075,ENSG00000137947,5iy6,0,None,0,0,,
ENSG00000005075,ENSG00000099817,5iy6,0,None,0,0,,
ENSG00000005075,ENSG00000112592,5iy6,0,None,0,0,,
ENSG00000005075,ENSG00000213780,5iy6,0,None,0,0,,
ENSG00000047315,ENSG00000102978,5iy6,1,1546.2,0.4,0.528301238,,
ENSG00000047315,ENSG00000181222,5iy6,1,8530.2,0.15,0.624977608,,
ENSG00000047315,ENSG00000099817,5iy6,0,None,0.15,0.316449007,,
ENSG00000047315,ENSG00000187735,5iy6,1,5.2,0,-0.010246498,,
ENSG00000047315,ENSG00000144231,5iy6,1,8.2,0,0.27947294,,
ENSG00000047315,ENSG00000100142,5iy6,1,75.9,0,-0.0134568,,
ENSG00000047315,ENSG00000005075,5iy6,1,217.1,0,0,,
ENSG00000047315,ENSG00000168002,5iy6,1,275,0,0.084243069,,
ENSG00000047315,ENSG00000125651,5iy6,1,705.7,0,-0.007628568,,
ENSG00000047315,ENSG00000188342,5iy6,1,1474.5,0,-0.006561261,,
ENSG00000047315,ENSG00000137947,5iy6,1,1787.6,0,0.037994734,,
ENSG00000047315,ENSG00000163882,5iy6,0,None,0,0.008179119,,
ENSG00000047315,ENSG00000104884,5iy6,0,None,0,0.006217769,,
ENSG00000047315,ENSG00000163161,5iy6,0,None,0,0.031773635,,
ENSG00000047315,ENSG00000153767,5iy6,0,None,0,0.056948252,,
ENSG00000047315,ENSG00000197265,5iy6,0,None,0,0.015499181,,
ENSG00000047315,ENSG00000112592,5iy6,0,None,0,0.068145826,,
ENSG00000047315,ENSG00000213780,5iy6,0,None,0,0.044806784,,
ENSG00000099817,ENSG00000102978,5iy6,0,None,0.05,0.269683626,,
ENSG00000099817,ENSG00000112592,5iy6,0,None,0,0.120510391,,
ENSG00000099817,ENSG00000213780,5iy6,0,None,0,-0.024307446,,
ENSG00000100142,ENSG00000099817,5iy6,1,94.6,0,-0.040486274,,
ENSG00000100142,ENSG00000168002,5iy6,1,367.3,0,0.029199216,,
ENSG00000100142,ENSG00000181222,5iy6,1,1988.7,0,0.161037358,,
ENSG00000100142,ENSG00000104884,5iy6,0,None,0,0.006409082,,
ENSG00000100142,ENSG00000125651,5iy6,0,None,0,-0.081151804,,
ENSG00000100142,ENSG00000163161,5iy6,0,None,0,0.170146422,,
ENSG00000100142,ENSG00000188342,5iy6,0,None,0,-0.026994646,,
ENSG00000100142,ENSG00000153767,5iy6,0,None,0,-0.047760165,,
ENSG00000100142,ENSG00000144231,5iy6,0,None,0,0.023753729,,
ENSG00000100142,ENSG00000187735,5iy6,0,None,0,0.009189618,,
ENSG00000100142,ENSG00000197265,5iy6,0,None,0,0.004547613,,
ENSG00000100142,ENSG00000137947,5iy6,0,None,0,-0.016395669,,
ENSG00000100142,ENSG00000112592,5iy6,0,None,0,0.167031231,,
ENSG00000100142,ENSG00000213780,5iy6,0,None,0,0.014272093,,
ENSG00000100142,ENSG00000102978,5iy6,0,None,0,0.004526566,,
ENSG00000104884,ENSG00000153767,5iy6,1,11.8,0,-0.071812335,,
ENSG00000104884,ENSG00000163161,5iy6,1,206.9,0,0.092766557,,
ENSG00000104884,ENSG00000168002,5iy6,0,None,0,-0.021500064,,
ENSG00000104884,ENSG00000181222,5iy6,0,None,0,0.049962635,,
ENSG00000104884,ENSG00000125651,5iy6,0,None,0,-0.068885257,,
ENSG00000104884,ENSG00000188342,5iy6,0,None,0,-0.08217447,,
ENSG00000104884,ENSG00000144231,5iy6,0,None,0,-0.012449156,,
ENSG00000104884,ENSG00000187735,5iy6,0,None,0,0.015067992,,
ENSG00000104884,ENSG00000197265,5iy6,0,None,0,-0.043792825,,
ENSG00000104884,ENSG00000137947,5iy6,0,None,0,-0.015189462,,
ENSG00000104884,ENSG00000099817,5iy6,0,None,0,-0.026223847,,
ENSG00000104884,ENSG00000112592,5iy6,0,None,0,-0.035824725,,
ENSG00000104884,ENSG00000213780,5iy6,0,None,0,0.052680758,,
ENSG00000104884,ENSG00000102978,5iy6,0,None,0,0.047361097,,
ENSG00000105258,ENSG00000102978,5iy6,0,None,0.4,0.321860068,,
ENSG00000105258,ENSG00000047315,5iy6,1,1095.6,0.05,0.283663643,,
ENSG00000105258,ENSG00000144231,5iy6,0,None,0.05,0.120229582,,
ENSG00000105258,ENSG00000187735,5iy6,1,36.5,0,-0.011760423,,
ENSG00000105258,ENSG00000125651,5iy6,1,112.6,0,-0.008761208,,
ENSG00000105258,ENSG00000181222,5iy6,1,1572.5,0,0.30941409,,
ENSG00000105258,ENSG00000111358,5iy6,0,None,0,0.009861928,,
ENSG00000105258,ENSG00000145736,5iy6,0,None,0,0.003719489,,
ENSG00000105258,ENSG00000163882,5iy6,0,None,0,0.147306219,,
ENSG00000105258,ENSG00000005075,5iy6,0,None,0,0,,
ENSG00000105258,ENSG00000100142,5iy6,0,None,0,0.003706091,,
ENSG00000105258,ENSG00000104884,5iy6,0,None,0,0.001047227,,
ENSG00000105258,ENSG00000168002,5iy6,0,None,0,0.024154446,,
ENSG00000105258,ENSG00000163161,5iy6,0,None,0,0.008243742,,
ENSG00000105258,ENSG00000188342,5iy6,0,None,0,-0.011380502,,
ENSG00000105258,ENSG00000153767,5iy6,0,None,0,-0.002870206,,
ENSG00000105258,ENSG00000197265,5iy6,0,None,0,-0.005271013,,
ENSG00000105258,ENSG00000137947,5iy6,0,None,0,-0.006964524,,
ENSG00000105258,ENSG00000099817,5iy6,0,None,0,0.169483744,,
ENSG00000105258,ENSG00000112592,5iy6,0,None,0,-0.000354069,,
ENSG00000105258,ENSG00000213780,5iy6,0,None,0,0.011859116,,
ENSG00000111358,ENSG00000163161,5iy6,0,None,0.3,0.667946062,,
ENSG00000111358,ENSG00000213780,5iy6,1,661.6,0.1,0.63861664,,
ENSG00000111358,ENSG00000145736,5iy6,1,334.3,0,0.141509273,,
ENSG00000111358,ENSG00000047315,5iy6,0,None,0,-0.012019742,,
ENSG00000111358,ENSG00000163882,5iy6,0,None,0,0.010873697,,
ENSG00000111358,ENSG00000005075,5iy6,0,None,0,0,,
ENSG00000111358,ENSG00000100142,5iy6,0,None,0,0.017928098,,
ENSG00000111358,ENSG00000104884,5iy6,0,None,0,0.07365748,,
ENSG00000111358,ENSG00000168002,5iy6,0,None,0,0.282047778,,
ENSG00000111358,ENSG00000181222,5iy6,0,None,0,0.002681718,,
ENSG00000111358,ENSG00000125651,5iy6,0,None,0,-0.064471896,,
ENSG00000111358,ENSG00000188342,5iy6,0,None,0,-0.071954714,,
ENSG00000111358,ENSG00000153767,5iy6,0,None,0,-0.060339711,,
ENSG00000111358,ENSG00000144231,5iy6,0,None,0,0.056674096,,
ENSG00000111358,ENSG00000187735,5iy6,0,None,0,-0.027260925,,
ENSG00000111358,ENSG00000197265,5iy6,0,None,0,-0.02936832,,
ENSG00000111358,ENSG00000137947,5iy6,0,None,0,-0.002324288,,
ENSG00000111358,ENSG00000099817,5iy6,0,None,0,-0.038192982,,
ENSG00000111358,ENSG00000112592,5iy6,0,None,0,-0.028195162,,
ENSG00000111358,ENSG00000102978,5iy6,0,None,0,0.015603669,,
ENSG00000112592,ENSG00000213780,5iy6,0,None,0,-0.026314559,,
ENSG00000112592,ENSG00000102978,5iy6,0,None,0,0.034104766,,
ENSG00000125651,ENSG00000188342,5iy6,1,2308.3,0.9,0.845930042,,
ENSG00000125651,ENSG00000163161,5iy6,0,None,0,-0.065350047,,
ENSG00000125651,ENSG00000153767,5iy6,0,None,0,0.534882982,,
ENSG00000125651,ENSG00000144231,5iy6,0,None,0,0.009372871,,
ENSG00000125651,ENSG00000187735,5iy6,0,None,0,-0.021474444,,
ENSG00000125651,ENSG00000197265,5iy6,0,None,0,0.390963525,,
ENSG00000125651,ENSG00000137947,5iy6,0,None,0,0.05196381,,
ENSG00000125651,ENSG00000099817,5iy6,0,None,0,0.016515663,,
ENSG00000125651,ENSG00000112592,5iy6,0,None,0,0.216230085,,
ENSG00000125651,ENSG00000213780,5iy6,0,None,0,-0.063413704,,
ENSG00000125651,ENSG00000102978,5iy6,0,None,0,-0.021913766,,
ENSG00000137947,ENSG00000112592,5iy6,1,445.2,0,-0.012049811,,
ENSG00000137947,ENSG00000099817,5iy6,0,None,0,-0.009093099,,
ENSG00000137947,ENSG00000213780,5iy6,0,None,0,0.075896253,,
ENSG00000137947,ENSG00000102978,5iy6,0,None,0,0.000434815,,
ENSG00000140307,ENSG00000112592,5iy6,1,460.3,0,0.01872881,,
ENSG00000140307,ENSG00000105258,5iy6,0,None,0,-0.000379917,,
ENSG00000140307,ENSG00000111358,5iy6,0,None,0,0.005573334,,
ENSG00000140307,ENSG00000145736,5iy6,0,None,0,-0.003511919,,
ENSG00000140307,ENSG00000047315,5iy6,0,None,0,0.043108988,,
ENSG00000140307,ENSG00000163882,5iy6,0,None,0,0.001301792,,
ENSG00000140307,ENSG00000005075,5iy6,0,None,0,0,,
ENSG00000140307,ENSG00000100142,5iy6,0,None,0,0.0277056,,
ENSG00000140307,ENSG00000104884,5iy6,0,None,0,0.000460036,,
ENSG00000140307,ENSG00000168002,5iy6,0,None,0,-0.001313378,,
ENSG00000140307,ENSG00000181222,5iy6,0,None,0,0.010545513,,
ENSG00000140307,ENSG00000125651,5iy6,0,None,0,0.192618938,,
ENSG00000140307,ENSG00000163161,5iy6,0,None,0,0.031347664,,
ENSG00000140307,ENSG00000188342,5iy6,0,None,0,0.277574164,,
ENSG00000140307,ENSG00000153767,5iy6,0,None,0,0.163629283,,
ENSG00000140307,ENSG00000144231,5iy6,0,None,0,-0.008224965,,
ENSG00000140307,ENSG00000187735,5iy6,0,None,0,-0.008075583,,
ENSG00000140307,ENSG00000197265,5iy6,0,None,0,0.19289757,,
ENSG00000140307,ENSG00000137947,5iy6,0,None,0,-0.005552261,,
ENSG00000140307,ENSG00000099817,5iy6,0,None,0,0.028518627,,
ENSG00000140307,ENSG00000213780,5iy6,0,None,0,0.027656657,,
ENSG00000140307,ENSG00000102978,5iy6,0,None,0,0.014204815,,
ENSG00000144231,ENSG00000102978,5iy6,0,None,0.05,0.24237421,,
ENSG00000144231,ENSG00000187735,5iy6,0,None,0,0.03291243,,
ENSG00000144231,ENSG00000197265,5iy6,0,None,0,-0.003111874,,
ENSG00000144231,ENSG00000137947,5iy6,0,None,0,0.014223343,,
ENSG00000144231,ENSG00000099817,5iy6,0,None,0,0.147206791,,
ENSG00000144231,ENSG00000112592,5iy6,0,None,0,0.059142089,,
ENSG00000144231,ENSG00000213780,5iy6,0,None,0,0.067540228,,
ENSG00000145736,ENSG00000104884,5iy6,1,573.6,0,0.007149088,,
ENSG00000145736,ENSG00000047315,5iy6,0,None,0,-0.005501922,,
ENSG00000145736,ENSG00000163882,5iy6,0,None,0,0.002383978,,
ENSG00000145736,ENSG00000005075,5iy6,0,None,0,0,,
ENSG00000145736,ENSG00000100142,5iy6,0,None,0,-0.008566262,,
ENSG00000145736,ENSG00000168002,5iy6,0,None,0,0.148933256,,
ENSG00000145736,ENSG00000181222,5iy6,0,None,0,-0.010061023,,
ENSG00000145736,ENSG00000125651,5iy6,0,None,0,-0.013722619,,
ENSG00000145736,ENSG00000163161,5iy6,0,None,0,0.257791495,,
ENSG00000145736,ENSG00000188342,5iy6,0,None,0,-0.016842379,,
ENSG00000145736,ENSG00000153767,5iy6,0,None,0,-0.016713308,,
ENSG00000145736,ENSG00000144231,5iy6,0,None,0,0.117427913,,
ENSG00000145736,ENSG00000187735,5iy6,0,None,0,-0.001293435,,
ENSG00000145736,ENSG00000197265,5iy6,0,None,0,-0.007915284,,
ENSG00000145736,ENSG00000137947,5iy6,0,None,0,0.027285701,,
ENSG00000145736,ENSG00000099817,5iy6,0,None,0,-0.010264333,,
ENSG00000145736,ENSG00000112592,5iy6,0,None,0,0.010036124,,
ENSG00000145736,ENSG00000213780,5iy6,0,None,0,0.506530457,,
ENSG00000145736,ENSG00000102978,5iy6,0,None,0,0.005493132,,
ENSG00000147669,ENSG00000005075,5iy6,1,20.5,0,0,,
ENSG00000147669,ENSG00000137947,5iy6,1,39.8,0,-0.01400156,,
ENSG00000147669,ENSG00000177700,5iy6,1,133.5,0,-0.005177675,,
ENSG00000147669,ENSG00000102978,5iy6,1,532.7,0,-0.014060713,,
ENSG00000147669,ENSG00000047315,5iy6,1,892,0,-0.050520497,,
ENSG00000147669,ENSG00000165417,5iy6,0,None,0,0.001121876,,
ENSG00000147669,ENSG00000140307,5iy6,0,None,0,-0.005707514,,
ENSG00000147669,ENSG00000105258,5iy6,0,None,0,-0.002600482,,
ENSG00000147669,ENSG00000111358,5iy6,0,None,0,0.0275998,,
ENSG00000147669,ENSG00000145736,5iy6,0,None,0,-0.003334748,,
ENSG00000147669,ENSG00000163882,5iy6,0,None,0,-0.003328649,,
ENSG00000147669,ENSG00000100142,5iy6,0,None,0,-0.013921753,,
ENSG00000147669,ENSG00000104884,5iy6,0,None,0,0.058676688,,
ENSG00000147669,ENSG00000168002,5iy6,0,None,0,-0.008396942,,
ENSG00000147669,ENSG00000181222,5iy6,0,None,0,-0.058749235,,
ENSG00000147669,ENSG00000125651,5iy6,0,None,0,0.019773097,,
ENSG00000147669,ENSG00000163161,5iy6,0,None,0,0.03353796,,
ENSG00000147669,ENSG00000188342,5iy6,0,None,0,0.005087959,,
ENSG00000147669,ENSG00000153767,5iy6,0,None,0,-0.011490032,,
ENSG00000147669,ENSG00000144231,5iy6,0,None,0,-0.004267973,,
ENSG00000147669,ENSG00000187735,5iy6,0,None,0,-0.020495169,,
ENSG00000147669,ENSG00000197265,5iy6,0,None,0,-0.002876281,,
ENSG00000147669,ENSG00000099817,5iy6,0,None,0,0.019351603,,
ENSG00000147669,ENSG00000112592,5iy6,0,None,0,-0.001216464,,
ENSG00000147669,ENSG00000213780,5iy6,0,None,0,0.021050072,,
ENSG00000153767,ENSG00000197265,5iy6,1,1787.4,0.6,0.797612198,,
ENSG00000153767,ENSG00000144231,5iy6,0,None,0,0.038533962,,
ENSG00000153767,ENSG00000187735,5iy6,0,None,0,-0.015131648,,
ENSG00000153767,ENSG00000137947,5iy6,0,None,0,0.007864192,,
ENSG00000153767,ENSG00000099817,5iy6,0,None,0,0.037030804,,
ENSG00000153767,ENSG00000112592,5iy6,0,None,0,0.311508216,,
ENSG00000153767,ENSG00000213780,5iy6,0,None,0,-0.040632534,,
ENSG00000153767,ENSG00000102978,5iy6,0,None,0,0.023425286,,
ENSG00000163161,ENSG00000213780,5iy6,1,252.3,0.3,0.732320109,,
ENSG00000163161,ENSG00000188342,5iy6,0,None,0,-0.049201328,,
ENSG00000163161,ENSG00000153767,5iy6,0,None,0,-0.075589029,,
ENSG00000163161,ENSG00000144231,5iy6,0,None,0,0.03852437,,
ENSG00000163161,ENSG00000187735,5iy6,0,None,0,-0.023572638,,
ENSG00000163161,ENSG00000197265,5iy6,0,None,0,-0.043379194,,
ENSG00000163161,ENSG00000137947,5iy6,0,None,0,0.017352937,,
ENSG00000163161,ENSG00000099817,5iy6,0,None,0,-0.022152934,,
ENSG00000163161,ENSG00000112592,5iy6,0,None,0,-0.013997513,,
ENSG00000163161,ENSG00000102978,5iy6,0,None,0,0.030923949,,
ENSG00000163882,ENSG00000005075,5iy6,1,27.9,0,0,,
ENSG00000163882,ENSG00000102978,5iy6,1,41.3,0,0.013740113,,
ENSG00000163882,ENSG00000181222,5iy6,1,1679.5,0,0.036216922,,
ENSG00000163882,ENSG00000100142,5iy6,0,None,0,0.035114468,,
ENSG00000163882,ENSG00000104884,5iy6,0,None,0,0.018895953,,
ENSG00000163882,ENSG00000168002,5iy6,0,None,0,0.004309425,,
ENSG00000163882,ENSG00000125651,5iy6,0,None,0,-0.019568984,,
ENSG00000163882,ENSG00000163161,5iy6,0,None,0,0.026867899,,
ENSG00000163882,ENSG00000188342,5iy6,0,None,0,-0.012690566,,
ENSG00000163882,ENSG00000153767,5iy6,0,None,0,-0.016355815,,
ENSG00000163882,ENSG00000144231,5iy6,0,None,0,0.002629379,,
ENSG00000163882,ENSG00000187735,5iy6,0,None,0,-0.005494048,,
ENSG00000163882,ENSG00000197265,5iy6,0,None,0,-0.006970938,,
ENSG00000163882,ENSG00000137947,5iy6,0,None,0,-0.002765905,,
ENSG00000163882,ENSG00000099817,5iy6,0,None,0,0.047293384,,
ENSG00000163882,ENSG00000112592,5iy6,0,None,0,-0.006344247,,
ENSG00000163882,ENSG00000213780,5iy6,0,None,0,0.00556264,,
ENSG00000165417,ENSG00000140307,5iy6,1,2562.5,0.2,0.41875809,,
ENSG00000165417,ENSG00000197265,5iy6,0,None,0.05,0.531916617,,
ENSG00000165417,ENSG00000112592,5iy6,1,998,0,0.1616929,,
ENSG00000165417,ENSG00000105258,5iy6,0,None,0,0.038091966,,
ENSG00000165417,ENSG00000111358,5iy6,0,None,0,-0.019837143,,
ENSG00000165417,ENSG00000145736,5iy6,0,None,0,0.002667735,,
ENSG00000165417,ENSG00000047315,5iy6,0,None,0,0.044444471,,
ENSG00000165417,ENSG00000163882,5iy6,0,None,0,-0.006893191,,
ENSG00000165417,ENSG00000005075,5iy6,0,None,0,0,,
ENSG00000165417,ENSG00000100142,5iy6,0,None,0,0.032988223,,
ENSG00000165417,ENSG00000104884,5iy6,0,None,0,0.005322506,,
ENSG00000165417,ENSG00000168002,5iy6,0,None,0,-0.015397122,,
ENSG00000165417,ENSG00000181222,5iy6,0,None,0,0.062057722,,
ENSG00000165417,ENSG00000125651,5iy6,0,None,0,0.315127775,,
ENSG00000165417,ENSG00000163161,5iy6,0,None,0,-0.006594644,,
ENSG00000165417,ENSG00000188342,5iy6,0,None,0,0.325539745,,
ENSG00000165417,ENSG00000153767,5iy6,0,None,0,0.489506625,,
ENSG00000165417,ENSG00000144231,5iy6,0,None,0,0.00073426,,
ENSG00000165417,ENSG00000187735,5iy6,0,None,0,-0.016256884,,
ENSG00000165417,ENSG00000137947,5iy6,0,None,0,-0.022010562,,
ENSG00000165417,ENSG00000099817,5iy6,0,None,0,0.061861987,,
ENSG00000165417,ENSG00000213780,5iy6,0,None,0,-0.018525069,,
ENSG00000165417,ENSG00000102978,5iy6,0,None,0,0.040018747,,
ENSG00000168002,ENSG00000144231,5iy6,1,1413.1,0.5,0.575204015,,
ENSG00000168002,ENSG00000102978,5iy6,0,None,0.05,0.072666686,,
ENSG00000168002,ENSG00000181222,5iy6,1,428.6,0,0.060107436,,
ENSG00000168002,ENSG00000153767,5iy6,1,557.2,0,-0.001899814,,
ENSG00000168002,ENSG00000125651,5iy6,0,None,0,-0.007832133,,
ENSG00000168002,ENSG00000163161,5iy6,0,None,0,0.134146774,,
ENSG00000168002,ENSG00000188342,5iy6,0,None,0,-0.001395966,,
ENSG00000168002,ENSG00000187735,5iy6,0,None,0,0.039286063,,
ENSG00000168002,ENSG00000197265,5iy6,0,None,0,-0.014366102,,
ENSG00000168002,ENSG00000137947,5iy6,0,None,0,0.039277183,,
ENSG00000168002,ENSG00000099817,5iy6,0,None,0,-0.000470083,,
ENSG00000168002,ENSG00000112592,5iy6,0,None,0,-0.008677376,,
ENSG00000168002,ENSG00000213780,5iy6,0,None,0,0.165916929,,
ENSG00000177700,ENSG00000168002,5iy6,0,None,0.05,0.050016656,,
ENSG00000177700,ENSG00000102978,5iy6,1,960.3,0,0.244035859,,
ENSG00000177700,ENSG00000047315,5iy6,1,1419.2,0,0.183804425,,
ENSG00000177700,ENSG00000165417,5iy6,0,None,0,-0.007900681,,
ENSG00000177700,ENSG00000140307,5iy6,0,None,0,0.005449595,,
ENSG00000177700,ENSG00000105258,5iy6,0,None,0,0.153303356,,
ENSG00000177700,ENSG00000111358,5iy6,0,None,0,0.006505273,,
ENSG00000177700,ENSG00000145736,5iy6,0,None,0,-0.003185901,,
ENSG00000177700,ENSG00000163882,5iy6,0,None,0,0.031459164,,
ENSG00000177700,ENSG00000005075,5iy6,0,None,0,0,,
ENSG00000177700,ENSG00000100142,5iy6,0,None,0,-0.00574794,,
ENSG00000177700,ENSG00000104884,5iy6,0,None,0,-0.001419124,,
ENSG00000177700,ENSG00000181222,5iy6,0,None,0,0.151570502,,
ENSG00000177700,ENSG00000125651,5iy6,0,None,0,-0.050969056,,
ENSG00000177700,ENSG00000163161,5iy6,0,None,0,-0.006034025,,
ENSG00000177700,ENSG00000188342,5iy6,0,None,0,-0.041135787,,
ENSG00000177700,ENSG00000153767,5iy6,0,None,0,0.003121694,,
ENSG00000177700,ENSG00000144231,5iy6,0,None,0,0.01601331,,
ENSG00000177700,ENSG00000187735,5iy6,0,None,0,-0.011512636,,
